row_Number,text,polarity
2974,"loved movie life. It's intelligent story also, plenty classical allusions. eg. ship went missing decades earlier called Bellerophon. Well, classical mythology man slew Chimera, legendary beast composed two creatures. FP, Walter Pidgeon clearly chimera- Id monster. <br /><br />I like movies writers clearly credited audiences modicum intelligence, unlike modern blockbusters spend $150m special effects, $1.50 screenplay.<br /><br />Cheers",1
21462,"Nahhh! Leila (Grace Mills) teenager turned Satan (and LSD) archaeologist fianc?Ÿ?? Richard. There's neighborhood hippie demon cult hanging local decrepit ancient castle, Leila Richard drink blood, drop drugs, join sex orgies, dance lame psychedelic rock participate black mass ceremonies guys wear pants, masks capes women don't wear anything all. Unfortunately, kind extracurricular activities left Leila open demonic possession dreaded ""spirit evil."" Leila also comes screwed family, doesn't help either. older brother John recluse seems love her. mother Patricia (Maria Perschy) depressed thinks responsible father's death. top off, sister (Maria Kosti) slutty semi pro golfer named (gasp!) Debbie Gibson. There's plenty hired help around also waste time. Two maids (a young one takes clothes lot old one spies everyone), plus Udo (Luis Induni), bald voyeuristic handyman spies Leila changing clothes, takes nude pictures sneaks pool house take sniff freshly used bathing suit. Oh yeah Borg, pet German Shepherd.<br /><br />Paul Naschy Father Adrian Dunning, doubting priest (zzzzz) starts snooping around John Richard heads twisted around backwards. Leila tells ""They say perverse I'm going prove true!"" birthday party, tells guests ""You make sick! hate all!"" mom suggests doctor come screeches ""I don't want see fat ass!"" Debbie suggests commit Leila ""sanitory,"" Leila runs joins cult again. rescued (again) brought back home (for third time).<br /><br />By point movie, there's ten minutes left go we've basically seen boring scenes characters talking whining terrible f-ed lives Leila acting weird. It's almost agonizing sit Andy Milligan movie, minus gore laughs. finally last minutes get movie title implies - EXORCIST-like possession flick. Unfortunately, best part contact lenses Leila gets wear. cheap time-lapse slashes appear arms, legs face, gets scabby lips eyes take appearance blue white marbles. begins reeking rotted flesh, spits clear gunk, starts speaking dead dad's voice, sneaks mom's bedroom, slaps around bit calls ""filthy bitch whore."" comes Father Adrian, finally believes indeed possessed, fends attempts seduction, hallucinates frogs eels kitchen douses Leila holy water. Doors open close, mirror breaks, there's sudden thunder bed rises floor. tackles Dunning two roll stairs, spirit - guess who? Why, Borg family pooch! demon dog turns Adrian chews little impales fire poker. get one irritating final shots ever committed film. It's Leila floor going hideous appearance back normal sexy self. there's ANOTHER time-lapse effect sort seems suggest demon possibly reentered body. It's badly done, really clue make it, final slap face anyone realized they've wasted hour half worthless POS.<br /><br />Screw contacts, 1 10 is.",0
3913,"really strange film--and bad thing. combination neo-realistic film homeless fairy tale. I'm sure may find movie bit strange, loved it. again, director brings together wonderful cast everyday people (not actors) gets great ensemble-type performance. Although nearly sad Umberto D, movies similar point make--this one absurdist way. Ignore cheesy special effects--after all, made early 1950s special effects aren't terribly important anyway (or least shouldn't films). Instead, sit back enjoy strange silly ride. Unless total curmudgeon, you'll ball.<br /><br />By way, since first reviewed film, seen another DeSica directed film absolute must-see CHILDREN WATCHING US. fantasy light spirit like MIRACLE MILAN, great film nevertheless.",1
3033,"person's comment said Pat Robertson evil program evil nothing compare evil righteous is. definition evil opposite evil. Bible says last days people call good evil evil good! doesn't even know fulfilled Bible prophecy! don't know God refuse know now, that's okay. still loves finally bow knee Him, will, late you. God sends one hell, even you! go decision spewing defines it! May God mercy give Damascus Road experience. 700 Club Pat Robertson's ministry one reasons I'm still here. edge alcoholism, adultery, probably death, God reached TV screen used Pat Robertson it, thank God did! right say said don't right curse words. God mercy you.",1
3499,"face film women wanting see football match wouldn't appeal much somebody little interest football however isn't football discrimination women's enthusiasm sport love.<br /><br />The film opens day crucial World Cup qualifying match Iran Bahrain, girl trying get Tehran's Azadi Stadium dressing like boy, looks like get soldier tries search her. caught taken small enclosure high outside stadium handful women already caught, guarded small group conscript soldiers who's leader would rather back home tending livestock. never learn character's names get know people girls plead guards let watch though nearby gap wall refused try get least provide commentary.<br /><br />As well making important point rigid gender segregation much present day Iran film contains many hilarious moments ""disguise"" one girls made wear going toilet girl disguised soldier caught chose watch match seat reserved senior officer. girls enthusiasm game end viewer likely edge seat hoping Iran win thus get go finals Germany. soldiers aren't shown fundamentalists, conscripts explaining girls woman can't watch men's sports don't seem convinced arguments.<br /><br />It shame film can't seen Iran good wider world see thus see ordinary Iranians aren't bunch fanatics desperate wage war west normal people passions concerns people everywhere. cast great job making characters seem like real people rather mere caricatures.",1
8099,"Far richer texture character even classics 30's 50's. George C. Scott born Scrooge, born Patton. Mr. Scott known one greatest actors 20th century. character Scrooge played Mr. Scott seemed jump screen. Scott Scrooge brought richer, robust, yet deeply moving Scrooge screen predecessors role meanest man 18th century London. Mr. Scott seemed bring Scrooge personal, understandable yet highly conflicted level; role acted great authority Scott always bring screen: yet usual bellicose voice would sometimes brought whisper, almost soliloquy, would berate Christmas holiday one breath, yet reveal human frailty next line. could portray sour crusty Scrooge, misunderstood, sympathetic Scrooge scene.<br /><br />Truly remarkable performance giant generation.",1
11264,"Father Pride best new show hit television since Family Guy. yet another masterpiece talented people Dreamworks Animation. Like Simpsons, show centers around nuclear family (of white lions, case). also contains many memorable supporting characters including Roger surly orangutan, Vincent Italian-American flamingo, eccentric white tigers Blake Victoria, faux patriotic Snout Brothers Chutney elephant. stars show Sigfreid Roy. incredibly eccentric everything grandiose manner, making mundane activities entertaining. combination cute animal characters adult dialog controversial issues (drugs, prejudice, etc) source program's brilliance.<br /><br />The blame show's failure lies NBC. opted broadcast episodes particular order (perhaps influenced guest stars could promote) rather logical production order. Several times, show preempted extra half-hour dreck Biggest Loser (as 60 minutes enough)! indeed ill omen future television art original daring show like fails Fear Factor American Idol dominate.<br /><br />Luckily, complete series released DVD show opportunity gain larger following. 10/10",1
12406,"surprised movie could cheesy excellent time. Frisbee flying saucer naff beyond comprehension, especially landing, yet specially effects Krell attacked awesome film made half century ago! Living middle east saw shades Islam creep JJ Adams suggested Alta dress modestly, engineer, amazed imagination used 'futuristic' gadgets, gizmos dreamed props department. all, entertaining hour half, first time seeing Walter Pidgeon chance see Leslie Neilsen 'young' man",1
20205,"film bad can't believe actually shot. People voted 10 9, 8 even 7, insane? really watch movie? sh** say. Everything bad film. story (is story?) going nowhere, completely incoherent, acting (some dialogs simply ridiculous), music score (what **** that?), editing, especially artistic direction, pure disaster. Reminds old Macist movies... give example amateurism production, mermaid's costume sleeping bag spangles sticked it. I'm joking, that's exactly is.<br /><br />Another example enormous mistakes find here: see scene extra, fat woman 200 pounds, who's talking cell phone. next shot, complete different location, see woman, still talking cell phone (!) Yes, goes far. <br /><br />A big, huge, waste money. Useless.",0
13006,"movie kind reminds Mary-Kate Ashley movie-only worse. rich sisters kind thing think even though Alysons actress, movie Amanda michalka okay sometimes Alysons acting stunk. think high-school musical needed come somethihng better definitely wasn't it. story line wasn't great think gotten two people play Taylor Courtney. I'm big Alyson Michalka fan movie didn't make like better. think definitely sick singing watch movie nothing better (which sadly didn't)",0
20518,"film fails capture mystery intrigue book offers. main point book, insights, hardly even touched upon, leaving viewer wondering exactly everyone making big deal willing risk lives.<br /><br />The character development good all. background personal development leaves audience really caring happens them, action sequences fall flat.<br /><br />The search manuscripts ends abruptly, real explanation, leaving sense satisfaction whole search for.<br /><br />This one worst adaptations book ever seen. horrible waste time. read book, skip movie read it. read book, skip movie reread it.<br /><br />It almost point making movie discredit book, poorly done ridiculous movie is. shame too, could good capitalized height success probably would able get good screenwriter good actors.<br /><br />Please don't waste time, READ BOOK!!!",0
3582,"movie didn't really surprise me, such, got better better. thought: ""Paul Rieser wrote this, huh? Well...we'll see does..."" saw Peter Falk it. appreciate Colombo. Even though never big fan show, I've always liked watching Peter Falk. <br /><br />The performances Peter Paul natural felt like fly wall. played well practically felt giddy enjoyment! ...And hadn't even drinking!<br /><br />This movie well done wanted get right phone Paul let know much enjoyed it! couldn't find number. Must unlisted something.<br /><br />This one movies idea going anything. came thought:""Eh, not? Let's see. don't like - don't watch it..."" ...and ended loving it!",1
19232,"film gains 6.7 rating beyond belief. deserves nothing better 2.0 clearly rank among IMDb's worst 100 films time. National Treasure affront national intelligence yet another assault made American audiences Hollywood. Critics told plot holes could drive 16 wheeler through.<br /><br />I love justifications movie good... ""Nicholas Cage cute."" Come people, wonder people around world think Americans stupid. stupid, insulting movie ever seen. wanted see actually decent film season, consider Kinsey, Woodsman, Million Dollar Baby Sideways. National Treasure unfortunately got lot publicity terrific films. bet reading haven't even heard them, since haven't widely released yet.<br /><br />Nicholas Cage terrific actor - right movies. Time time I've seen Cage waste terrific talent awful mind-numbing films like Con Air, Rock Face-Off. talent put good use like Charlie Kaufman's Adaptation incredible actor.<br /><br />Bottom line - I'd rather feed hand wood chipper subjected visual atrocity again.",0
12980,"great fan Batman comics became disappointed could longer find Batman: Animated Series TV anymore. excited learn going new Batman cartoon TV. watched first episode day premiered disappointed.<br /><br />First all, animation poor. looks like cheap, crappy Japanese anime. again, every modern-day cartoon like that.<br /><br />The character designs even worse. Batman looks like Birdman, Catwoman looks like Chihuahuawoman, Bane looks like red version Hulk, Penguin Kung-Fu master, Mr. Freeze undead thing iceberg head, Riddler Gothic Marilyn Manson look-alike (which funny don't expect people obsessed riddles puzzles Gothic).<br /><br />The worst character design Joker. turned monkey/demented Bob Marley/Kung-Fu fighter! Joker supposed Batman's deadliest enemy, show hardly poses threat crimes stupid pointless. one episode plan put Joker venom dog food! Oh, evil! Batman fascinating complex character haunted deaths parents, fights crime. version Batman doesn't seem haunted parents' deaths interesting all. He's also detective, fighter. there's enemy can't defeat, won't study enemy find weak points like detective would, he'll build giant fighting robot defeat them. lot times show doesn't even feel like Batman show, another brainless anime that's nothing pointless fighting.<br /><br />What hate show villains. They've taken away everything makes likable relatable turned stereotypical evil bad guys. Man-Bat biggest example. comics, he's tragic scientist studies bats find cure deafness. experimenting himself, accidentally transforms giant bat creature. show, he's mad scientist wants purposely transform giant bat creature apparent reason. villains like that; none them, exception one two, actual motive crimes.<br /><br />The worst characterization Mr. Freeze. comics, Freeze mad scientist genius writer Paul Dini wrote BTAS episode ""Heart Ice"", gave Freeze new origin made tragic, three-dimensional, likable villain. episode popular fans accepted actual origin even used comics origin. Even crappy movie Batman & Robin used origin. show, he's petty jewel thief becoming Mr. Freeze. becoming Mr. Freeze, guess what? He's STILL petty jewel thief! Great origin. wonder used one Dini created.<br /><br />As Batman fan, don't dislike show isn't like comics also liked BTAS, Batman cartoons came it, Tim Burton's Batman films, obviously, superb Christopher Nolan Batman films. None 100% loyal comics, still good. problem show it's exactly like comics BTAS, it's lacks sort depth makes Batman media popular.<br /><br />I've given show many chances, watch, find disappoints me. miss good old days back Batman cartoons something everyone could enjoy.",0
17151,"FLIGHT FURY takes mantle WORST Steven Seagal flick I've ever seen...Up now.<br /><br />It's dreadful bore action scenes interest, Seagal isn't really trying - he's fat voice dubbed more.<br /><br />The Co-stars fare better, rather sorry load 3rd raters.<br /><br />The Direction Keusch poor comes surprise he's also responsible another couple Seagal stinkers (SHADOW MAN & ATTACK FORCE) screenplay Co-written Seagal laughably inept.<br /><br />According IMDb $12M spent boring load old tosh - figures correct sense big tax fiddle nowhere near amount spent.<br /><br />FLIGHT FURY actually shot shot remake Michael Dudikoff flick BLACK THUNDER - better tripe.<br /><br />This redeeming qualities whatsoever,Give MISS! 1/2 * *****",0
16155,"watched anime I'm die hard fan; don't read manga. say many reviewers waxing lyrical film seem background. seen ""St. John's Wort,"" although isn't masterpiece stretch imagination, made pick ""Shinobi,"" especially since everyone seems love it.<br /><br />Well, watched afternoon, fought hard keep watching. Yes, it's beautiful - slow motion water scenes, autumn leaves trees, even CGI eye flicker - majestic. liked hawk, costumes, even fight scenes, overall dull dirt.<br /><br />It seemed someone took ""Romeo Juliet"" - translation even mentions star crossed lovers - threw ""X-Men"" good measure. Two characters split Wolverine's powers - guy dressed bear costume claws grey-haired guy ability heal himself. girl poison kiss - that's Poison Ivy (from Batman). give women dumb powers? Poison girl shows leg kisses death. Man, that's great power you. girl, create bugs yellow dust rubs hands. woman, one star crossed lovers, power hypnotic stare. Wow.<br /><br />I sort made end film, fast forwarding it, see bit tragedy expected. people comparing ""House Flying Daggers"" ""Hero."" Don't make mistake. may share similar endings, that's similarities end. ""Shinobi"" made amateur - films made experienced filmmaker.<br /><br />I would say avoid film unless you're 12 18 years old.",0
885,"Yes, one great musical movies grew great entertainers Frank Sinatra Gene Kelly, mention petite glorious voice Kathryn Grayson. music dancing superb. understand Frank took lessons Kelly; Kelly dancing Jerry Mouse, quite unique time. Betty Garrett plays waitress falls love Sinatra. one Hollywood's great underrated stars. saw A&E TV well old VCR tapes. Never get tired old musicals. Whatever happened Hollywood??",1
1812,"man readjusts life alone 45 years marriage. also solve problem family milch cow, Tulip, refuses allow milked. Until, is, visualizes wife one used milk Tulip.<br /><br />Tulip based real story told Griffith's family, grandparents' generation. film nostalgic look back disappearing way life, one people still felt sense responsibility other, set lush green Victorian (the Australian state, era) countryside.<br /><br />Writer director Griffiths evidently ambitions areas, multiple award-winning 15-minute short fine beginning reel.",1
21723,There's one thing I'm going say cat hat...as KIDS movie good comedy movie sucks...I lost track many terrible jokes movie sucked weren't exactly kid appropriate. Oh way way cat hat talked annoying...as plot completely forgot. cares sucked anyway. i'm sure Mike Myers joined think writers trying make sound like Austin powers without swinger talk overly succeeded- annoying. don't see it-it belongs bottom 100.............................. jokes unkiddy it's funny,0
17744,"world said film Tashan would good movie great pleasure, case. Vijay Krishna Acharya made serious mistake take actress Kareena Kapoor. unbearable throughout film. tom-boy look really goes well. Even film story film making sense all. Everyone said Quetin Taratino India Vijay Quetin. talent Anil Kapoor involved stupid movie. Anil actor large caliber film not. Akshay Kumar also victim film Saif. Style Phoormola really good film disappointed",0
9976,Starfucker (which reads Starstruck box) amazing movie ever seen. thought one best movies ever seen. 10? Nothing perfect. Jamie Kennedy proves one favorite actors interesting look darker side Hollywood. forced others watch movie agreed outstanding flick.,1
14054,"Life future fascist near fascist state severely restricts personal freedoms recurrent theme modern literature film makers. works post us warnings undesirable trends society watch for; effective must also entertaining. Unfortunately books probably effective posting warnings entertaining us enough become really widely read; whilst films problem usually way round. first work become really widely known probably George Orwell's ""1984"" (first published 1948), still readily available form book film.<br /><br />Watch read it: then, feeling little depressed man's inhumanity man, reach Cinderella 2000. feather light low budget film comedy based theme provides effortless unrewarding viewing; 1984 calendar passed beyond erstwhile period. comedy laid trowel although genuinely funny moments. exercise mind long intervals focus question whether film gain new extension life released DVD whether finally disappear oblivion existing tape copies deteriorate past redemption. many worse films appearing DVD's days, frankly care much happens either way.<br /><br />So far best films genre probably ""The Handmaiden's Tale"", would happily swap well made film Jack London's towering novel ""The Iron Heel"". Ambitious would be, still seems incredible modern film maker yet dared attempt (IMDb lists B/W silent version made Russia 1919).",0
8223,"really enjoyed 60's. generation (I'm waiting ""The 80's"") interesting see unique four hour capsule era.<br /><br />One major problem movie, however, unbalanced film portrayal families. According promos saw movie NBC, story basically two families struggling issues 1960's America. Now, may missed something, think learned white family African American family.<br /><br />I really think 60's uses music describe scenes better dialogue could come mouths actors (all talented.) visible end first part (about two hours in) mini-series.<br /><br />Very good movie!",1
10059,"Even though new episodes, rarely showed. used love magic Sabrina teenage witch. never got see last episodes, want know happened Miles, Josh? aunts disappear show good?I'm sure ending went perfect. lot questions unanswered. want see last episode S.T.T.W! heard decides Erin Harvey wedding day! really hope picks Harvey! may say Nate Richart HOTT!! bad hes old though. Melissa Joan Hart sense cuteness adds show, many little ""stupid"" things show famous bands come nowhere play songs cast listening, kind stupid. Plus cat starts really get lame, show continued, jokes began get stupid, things audio controlled ""audience"" would laugh at, would think lame. Don't get wrong, parts funny, think show kind lost ""magic"" speak show went on. give kudos cast though trying, although Soleil Moon Frye girl taste, horrid actress. wonder Melissa cast matter, show ended.",1
4134,"while, film comes along raises bar every film genre. film caliber influence many films following release years come. `A Chinese Ghost Story' falls category. arguably one best horror films made 1980's; possibly one best ever made.<br /><br />The filmmakers crafted movie appeals every horror fan. story engrossing original. villains appropriately menacing frightening. sets creepy atmospheric. even little blood gore satisfy splatter fan house. don't let `horror' label scare off, you're fan genre. film easily fits many different categories.<br /><br />The screenwriter deftly blended drama, comedy, horror, kung fu, romance genres delicious deluxe cinematic pizza. `A Chinese Ghost Story' beautiful epic love story told, thankfully, without gratuitous nudity and/or explicit sex scenes ruined many Hollywood `love stories'. put romantic elements story sit back revel fast-paced swordplay `wire-fu'. that's enough, actors Leslie Cheung Wu provide enough humorous situations satiate appetite comedy. film offers something every film fan.<br /><br />Director Siu-Tung Ching Producer Tsui Hark assembled truly amazing cast film. Leslie Cheung proves gifted actor, also talented singer charming physical comedian. cannot possibly think performer Cheung could portrayed Ling Choi Sin better (except maybe Chow Yun Fat). Joey Wang enchanting Lit Su Seen, enslaved spirit steals heart Cheung's character. portrayal title character truly haunting memorable. Wu hilarious cantankerous Taoist aids young lovers.<br /><br />On technical level, film impressive, even today's standards. direction superb. wish today's Hollywood executives would seek talented artists like Siu-Tung Ching rather falling back usual MTV video Pepsi commercial `directors'. cinematography gorgeous. commend cinematographer make film look good pivotal scenes take place dead night. special effects make-up top-notch. fact, creature effects film blow away shoddy CGI ghouls goblins become commonplace modern horror films.<br /><br />Since release, ""A Chinese Ghost Story"" spawned two worthy sequels, full-length animated movie, countless imitations. None films followed copied able capture magic classic, however. film required viewing horror fan anyone looking great way spend 95 minutes time. 10 10.<br /><br />",1
7300,"Caught film Arizona International Film Festival. wasn't expecting lot (though festival's director told one best films submitted). Five minutes sold. Shot B & W shoestring budget, film hilarious. acting solid, writing solid look film solid. acting probably biggest revelation, since films shot low budgets tend amateur stagey acting. one. features one convincing, endearing funny portrayals character Tourette's Syndrome I've ever seen. plot convoluted without confusing raunchy without gratuitous. get chance, see movie. Filmmakers like Majkowski (hope got right) deserve chance strut stuff wider audience.",1
303,"Everyone, name may sound weird, nothing else! <br /><br />Any way, haven't seen anything like crazy! course that's good thing. humorously interesting movie absolute time favourite thing intertwine things one! Like chicken little,, fish pretending King Kong Runt pig saying, ""Twas beauty killed beast"", War worlds scene more. Walt Disney company lost touch maybe one. Also, made like watching movie like home cinema. <br /><br />However parts don't fit. Like original lion king, weren't Timon Pumbaa Simba beat Scar? movie, not! fighting hyenas backstage. Ther's more, reason Pumbaa isn't confident pushed away animals also, it's Timon, Timon, Timon. Anybody realise Timonn's story told, whereas pumbaa flashbacks?<br /><br />But apart , IT""S GREAT!",1
10012,"John Ford one influential best remembered American filmmakers history film, name usually associated western film genre. However, John Ford's arguably best film western seedy drama set Irish fight independence early 1920s: 1935's Informer.<br /><br />Times tough many Ireland burnt Gypo Nolan caught web poverty desperation - walls closing in. Gypo big brightest bulb tree, warm heart short fuse, never seems really think things way criminal self-centered pig. Walking streets starving live, hulking Gypo Nolan finds prime lady life, Katie Madden, streets soliciting desperate situation starts dream taking United States 20 Pounds pay it. luck would it, friend Frankie back town 20 Pound price head Gypo desperate enough inform police Frankie's whereabouts. Gypo, new 20 Pounds blood money earned, finds foggy night particularly foggier guilt swells IRA invests resources find Frankie's informer.<br /><br />Victor McLaglen portrays fallen Gypo Nolan definitely deserved Best Actor Oscar awarded film. brutish, stupid, tender turns give character dimension McLaglen second Dudley Moore's character Arthur Bach 1981 film Arthur entertaining cinematic drunk. Margot Grahame's performance Katie Madden also excellent McLaglen members cast truly impress. Preston Foster especially miscast IRA head, mainly obviously Irish, J. M. Kerrigan borders irritating throughout role film disappointing supporting cast film's poor point.<br /><br />Often overshadowed Ford's better known westerns like Searchers Man Shot Liberty Valance, Informer easily one John Ford's best films - best. Beginning would long career Oscar nominations wins John Ford, Informer four Oscars including one best director 1936. Ford company's use shadows light film particularly engaging vital telling story. Gypo's walk streets narrated gloomy state town glaring accusations street lamps, shadow constantly reminding dark deed. Ford's command technique amazing watch; Informer made 10 years later (thus making genre requirements) would probably considered one best films noir time hinder remembered excellent classic film.",1
23844,"worst movie ever made. acting, script, location, everything! would given little chance attractive women movie, even bad. would think movie word ""beach"" it's title would good-looking women it. Wouldn't you?",0
14,"""Soylent Green"" one best disturbing science fiction movies 70's still persuasive even today's standards. Although flawed little dated, apocalyptic touch environmental premise (typical time) still feel unsettling thought-provoking. film's quality-level surpasses majority contemporary SF flicks strong cast intense sequences personally consider classic. New York 2022 depressing place alive, over-population, unemployment, unhealthy climate total scarcity every vital food product. form food available synthetic distributed Soylent company. Charlton Heston (in great shape) plays cop investigating murder one Soylent's eminent executives stumbles upon scandals dark secrets... script little over-sentimental times climax doesn't really come big surprise, still atmosphere tense uncanny. riot-sequence truly grueling easily one macabre moments 70's cinema. Edward G. Robinson ultimately impressive last role there's great (but modest) supportive role Joseph Cotton (""Baron Blood"", ""The Abominable Dr. Phibes""). Science-Fiction book: nightmarish inevitable fade humanity! fancy space-ships hairy monsters attacking planet.",1
14661,"saw film NY Gay & Lesbian Film Festival thought pretty bad. First distracting way much shot; is, lot slow motion overly arty close-ups seemed point--story wise aesthetically--other show skills cinematographer (who believe also director). film seemed pretentious film student would come with. lead actor (Sam Levine) certainly cute, mediocre actor best; rest cast ranged so-so, bad. story mostly annoyingly predictable. concede audience seemed enjoy film; laughing sighing constantly, disliked great deal.",0
19877,"Since loved Inspector Gadget cartoon 80's, went see movie. wasted money. plot thin. Also, movie could keep interested long. glad over.<br /><br />If want see Inspector Gadget, watch cartoon instead. much better movie.",0
3786,"kid, loved game. played zillion times Spring 1993 friend Andrew. used play Axel Blaze would Adam matter often played never seemed get bored. Streets Rage 2 came out. quickly forgot one even existed.<br /><br />You play ex-cops Axel Stone, Adam Blaze Fielding, quit force order take bad guys way. 8 levels work thru run-down corrupt city led evil Mr X. Beating bad guys end-of-level boss much fun. Level 4 (The Bridge) fave could chuck baddies holes river. even chance become Mr. X's right hand man end game (at price). leads 'bad ending' become boss syndicate. Exactly possible mystery since destroy syndicate way Mr. X, never mind.<br /><br />Streets Rage also truly fantastic music. composer Yuzo Koshiro absolute miracles limited technology Sega Genesis. main theme, Level One, Level 4 Final Boss standout tunes. <br /><br />As Wii owner proud forever console. Streets Rage 2 also available, kind render first one somewhat obsolete.<br /><br />Pros:<br /><br />Average graphics nice backgrounds represented comic-book like panel progression fits tone game.<br /><br />Great tunes.<br /><br />Easy get hard put down.<br /><br />Cons:<br /><br />Vastly inferior infinitely complex Streets Rage 2.<br /><br />Poor enemy AI. Baddies often walk away instead engaging combat. especially infuriating Level 5 boss.<br /><br />Lack combo moves.<br /><br />Lack decent weapons.<br /><br />Bad guy models repeated far often.<br /><br />Graphics B- Sound A- Gameplay B- Lasting Appeal B-",1
19764,"start with, point fact you're gonna feel completely lost half hour. Yeah, things happen, don't know for. finally figure things realize it's nothing twisted soad opera, dealing mature prostitutes, dead mothers, illegitimate sons... characters rather poor actors (specially young ones) don't help much make'em look credible. Marisa Paredes stands out, she's superb actress, matter movie pure rubbish.<br /><br />The positive things say ""Fr?Ÿ??o Sol De Invierno"" d?Ÿ??butant Pablo Malo seems good intentions, he's filmed couple scenes quite intense... Well, maybe next time...<br /><br />*My rate: 4/10",0
16705,"girlfriend went see movie ""Premiere Surprise"" bought ticket preview movie opened Denmark. sat 1st hour left! point movie seemed simply portray era (and club 54), expence character development, none, plot little.<br /><br />Seldom indifferent characters movie!<br /><br />The music good though. like hear good music get fix 70ies mood guess OK. don't expect get plot believable characters.<br /><br />",0
2935,"Given title, first follow-up QUARTET (1948) obviously reduces number W. Somerset Maugham stories comprise film. author still turns introduce episodes, there?›????s epilogue time around; way, script original compendium gave sole credit R.C. Sheriff, Maugham also lent hand adaptation, well Noel Langley (though it?›????s unclear whether contributed one segment else worked unison). expected, much crew QUARTET retained second installment ?›???? though also extends least three cast members, namely Naunton Wayne, Wilfrid Hyde-White Felix Aylmer (the last two bit parts episode QUARTET entitled ?›????The Colonel?›????s Lady?›???). TRIO ultimately emerges lesser achievement predecessor (slightly unbalanced third story takes half running-time), it?›????s still done utmost care, acted verve stellar cast solidly enjoyable bargain.<br /><br />?›????The Verger?›??? tells church sexton (James Hayter) ?›???? story?›????s title another word ?›???? who?›????s dismissed 17 years service new parish priest (Michael Hordern) simply he?›????s illiterate. Rather rest laurels, despite age, takes wife (his landlady, played Kathleen Harrison) opens tobacconist shop strategically placed lengthy stretch road service offered ?›???? and, business flourishing, developed whole chain. last scene, then, sees pay visit bank manager Felix Aylmer who, surprised learn Hayter?›????s lack education, prompted ask interests ?›???? wealthy (and respected) tobacconist replies, measure irony, calling verger! <br /><br />The second episode, ?›????Mr. Know-All?›???, shortest also perhaps engaging: voyage sea utterly beleaguered insufferable presence pompous young man (Nigel Patrick), British despite foreign-sounding name Kelada, professes authority virtually every subject sun. Naunton Wayne Wilfrid Hyde-White two passengers put ?›???? latter shares cabin man former view Patrick?›????s attentions pretty wife (Anne Crawford). fancy-dress party, however, passengers decide enact ?›????revenge?›???? Kelada one impersonate (a jest naturally doesn?›????t appreciate)!; still, it?›????s contrives show decent side character ?›???? told Crawford necklace she?›????s wearing imitation, Wayne challenges Patrick name price?›????but latter realizes immediately it?›????s genuine article would compromise Crawford?›????s position tell, Kelada allows publicly ridiculed rather expose fact woman probably secret admirer! <br /><br />As also deduced title, ?›????Sanatorium?›??? deals myriad patients place ?›???? run Andre' Morell; protagonist new intern, Roland Culver, wistfully observes various goings-on. narrative, fact, highlights particular three separate strands plot ?›???? one humorous (the ?›????feud?›???? two aged Scots long resident sanatorium, played Finlay Currie John Laurie), one melodramatic (the erratic relationship disgruntled patient Raymond Huntley long-suffering devoted wife Betty Ann Davies) one bittersweet (the romance na?Ÿ??ve charming Jean Simmons dashing cad Michael Rennie which, spite pretty much everything including fact Morell diagnosed Simmons ?›????lifer?›???? Rennie years left him, leads couple altar).",1
12303,"movies impact American culture way Urban Cowboy has. Thank god temporary. UC almost class one flicks you're flipping channels 3:00AM can't take eyes off....my top three Animal House Walking Tall BTW that's beside point. remember Urban Cowboy hit theaters overnite honkytonks opened every corner, men sporting cowboy hats penny loafers, didnt know two-step considered social moron! Personally think it's great movie. Travolta really surprised heels SatNiteFever. Who'd thunk. He's actually believable too. soundtrack awesome. bad Charlene Tilton, TV's Dallas fame ruined Johnny Lee's career cause guy terrific. show stealer Scott Glenn greaser ex-con redneck cowboy. ain't got nothing greaser ex-con cowboys semi-being one myself, I've always envied feel greatest power line time....""Pack-at S*#t!"" Sort like Clint's ""make day."" watching slap Sissy around closest thing I'll see Julia Roberts fantasy so..... Like said, beautiful. 9/10",1
15378,"opening scenes move fluidly frozen velveeta. attempt dramatic dialogue makes wish better control fast forward control. Vampires usually portrayed sexy intelligent mangy disgusting creatures. vampire tries seduce prey imitating lost puppy. usually tally body count, cat (which doesn't count) bum, girl fell sky sword (whatever about) plot. Foley artists respected using celery create sound broken arm, using sound biting apple vampire biting victim plain silly. liked Warlock, movie stunk bad turned off, forgettable rented year later turn again.",0
5659,"I've recently watched movie, lazy Sunday afternoon, friend mine lot fun! movie masterpiece trash. Try watch purpose! hadn't expected, course, performance provided actors (and Alberto Tomba absolutely best), weak script low-cost budget created amazing mix foolish things. Tomba retired alpine ski racing, dominant technical skier late 1980s 1990s. Tomba three Olympic gold medals, two World Championships, nine World Cup season titles. Seriously director: nobody knows Damiano Damiani signed movie. Damiani's directions considerable.",1
9116,"It's one best movies I've seen last 2 years (I've seen premier Tel-Aviv, Israel summer 2006, exactly last war began...) problem communication people, causes wars, interesting long time, doesn't matter who- boys girls, straight gays, Jews Arabs... I've seen Bubble already 3 times, still surprising exciting me- character reminds one many people know, difference them, like Tel Aviv Jerusalem... last time saw it- friend, Christian Arab, independence day Israel ( symbolic could ! ironic) and... cried end!!! - he's touched wasn't embarrassed- everyone would touched Bubble!",1
